point_id,sum_assured,age_at_entry,term_y,smoker_status,shape,annual_premium,init_pols_if,extra_mortality,sex
8607,386765.0757,39,15,S,level,1,1,0,M
8608,781661.8979,28,10,N,decreasing,1,1,0,F
8609,101798.1039,38,10,N,level,1,1,0,M
8610,385099.8185,47,10,S,level,1,1,0,M
8611,564586.0245,57,15,N,decreasing,1,1,0,F
8612,476399.7358,52,20,N,level,1,1,0,M
8613,679811.6692,53,15,S,level,1,1,0,M
8614,181852.7799,48,20,N,decreasing,1,1,0,M
8615,216954.6564,38,15,N,level,1,1,0,F
8616,170532.5618,20,15,S,level,1,1,0,F
8617,220180.8839,30,20,N,decreasing,1,1,0,F
8618,495526.6369,53,15,N,level,1,1,0,M
8619,915695.9419,35,15,S,level,1,1,0,M
8620,537969.8015,37,10,N,decreasing,1,1,0,M
8621,623779.8263,54,20,N,level,1,1,0,F
8622,623562.6255,54,20,S,level,1,1,0,M
8623,690381.669,55,15,N,decreasing,1,1,0,M
8624,77414.4443,35,10,N,level,1,1,0,M
8625,246581.8467,23,20,S,level,1,1,0,M
8626,932646.0966,22,20,N,decreasing,1,1,0,M
8627,428142.2697,57,20,N,level,1,1,0,F
8628,495980.3375,48,20,S,level,1,1,0,F
8629,644054.1784,55,10,N,decreasing,1,1,0,F
8630,378276.2044,42,20,N,level,1,1,0,F
8631,795682.6081,30,20,S,level,1,1,0,F
8632,459649.336,37,20,N,decreasing,1,1,0,F
8633,699898.4344,44,10,N,level,1,1,0,F
8634,917490.0731,20,15,S,level,1,1,0,F
8635,127630.8297,57,20,N,decreasing,1,1,0,F
8636,405050.636,23,10,N,level,1,1,0,F
8637,589410.996,30,10,S,level,1,1,0,M
8638,57290.41034,41,10,N,decreasing,1,1,0,F
8639,238904.3464,35,15,N,level,1,1,0,F
8640,346884.6791,43,20,S,level,1,1,0,F
8641,38771.40829,42,10,N,decreasing,1,1,0,M
8642,401824.4751,25,20,N,level,1,1,0,M
8643,853946.3528,41,10,S,level,1,1,0,F
8644,67943.2315,35,15,N,decreasing,1,1,0,M
8645,318743.2671,56,10,N,level,1,1,0,F
8646,321488.2544,31,15,S,level,1,1,0,F
8647,664052.315,53,10,N,decreasing,1,1,0,M
8648,349439.0011,34,10,N,level,1,1,0,F
8649,347192.539,27,20,S,level,1,1,0,M
8650,554401.8218,30,10,N,decreasing,1,1,0,F
8651,17802.31972,28,15,N,level,1,1,0,M
8652,860662.7845,42,15,S,level,1,1,0,F
8653,366441.9555,40,10,N,decreasing,1,1,0,M
8654,896294.0439,32,20,N,level,1,1,0,F
8655,223509.0845,49,15,S,level,1,1,0,M
8656,452730.7127,35,15,N,decreasing,1,1,0,M
8657,590514.4016,21,10,N,level,1,1,0,M
8658,274950.9639,48,20,S,level,1,1,0,F
8659,245481.5625,34,15,N,decreasing,1,1,0,M
8660,620095.907,56,20,N,level,1,1,0,M
8661,167798.3667,34,15,S,level,1,1,0,M
8662,471743.643,54,10,N,decreasing,1,1,0,F
8663,106708.0231,25,15,N,level,1,1,0,M
8664,745920.3551,47,20,S,level,1,1,0,M
8665,341785.3837,45,20,N,decreasing,1,1,0,F
8666,442098.5391,25,20,N,level,1,1,0,F
8667,482370.839,58,20,S,level,1,1,0,M
8668,468299.6416,28,15,N,decreasing,1,1,0,M
8669,787514.477,54,15,N,level,1,1,0,M
8670,458076.8502,26,15,S,level,1,1,0,F
8671,657332.5287,58,20,N,decreasing,1,1,0,F
8672,604189.9668,27,15,N,level,1,1,0,M
8673,184514.5098,32,20,S,level,1,1,0,F
8674,389443.7603,33,10,N,decreasing,1,1,0,F
8675,28880.58428,47,10,N,level,1,1,0,M
8676,536272.5201,41,15,S,level,1,1,0,F
8677,633172.4596,58,10,N,decreasing,1,1,0,M
8678,736993.7436,32,20,N,level,1,1,0,M
8679,409876.7444,28,10,S,level,1,1,0,M
8680,852622.4373,35,10,N,decreasing,1,1,0,M
8681,53073.65759,59,20,N,level,1,1,0,M
8682,128992.5835,58,20,S,level,1,1,0,F
8683,402986.0659,49,20,N,decreasing,1,1,0,F
8684,388327.5583,41,20,N,level,1,1,0,M
8685,85635.49657,36,15,S,level,1,1,0,F
8686,982934.1756,25,20,N,decreasing,1,1,0,M
8687,398966.2372,23,15,N,level,1,1,0,M
8688,519285.8747,54,15,S,level,1,1,0,F
8689,813090.0652,53,10,N,decreasing,1,1,0,M
8690,863797.5041,59,10,N,level,1,1,0,M
8691,28116.41078,22,10,S,level,1,1,0,F
8692,736020.2229,25,10,N,decreasing,1,1,0,F
8693,683438.1738,52,15,N,level,1,1,0,M
8694,244166.0586,29,20,S,level,1,1,0,M
8695,985523.3944,53,20,N,decreasing,1,1,0,F
8696,97201.13185,20,10,N,level,1,1,0,M
8697,412164.8605,57,20,S,level,1,1,0,F
8698,324254.3395,58,20,N,decreasing,1,1,0,M
8699,718785.5355,21,10,N,level,1,1,0,M
8700,693530.2968,41,10,S,level,1,1,0,F
8701,400739.3746,56,20,N,decreasing,1,1,0,M
8702,960966.92,30,20,N,level,1,1,0,M
8703,684677.9147,28,15,S,level,1,1,0,M
8704,26910.21738,46,10,N,decreasing,1,1,0,F
8705,407071.0056,23,15,N,level,1,1,0,M
8706,292398.6117,43,15,S,level,1,1,0,M
8707,329482.2589,26,20,N,decreasing,1,1,0,F
8708,265602.2405,29,10,N,level,1,1,0,F
8709,399479.2489,48,10,S,level,1,1,0,M
8710,775336.5163,44,15,N,decreasing,1,1,0,M
8711,582658.2856,53,15,N,level,1,1,0,F
8712,626562.5901,56,15,S,level,1,1,0,F
8713,208193.6345,53,20,N,decreasing,1,1,0,F
8714,249403.5487,51,15,N,level,1,1,0,M
8715,981354.7453,20,10,S,level,1,1,0,M
8716,879543.5087,58,20,N,decreasing,1,1,0,M
8717,198540.4042,56,15,N,level,1,1,0,F
8718,542192.6214,28,20,S,level,1,1,0,M
8719,409183.1264,54,20,N,decreasing,1,1,0,F
8720,491421.0443,26,20,N,level,1,1,0,F
8721,132195.963,37,10,S,level,1,1,0,M
8722,860166.3219,37,20,N,decreasing,1,1,0,M
8723,248437.1869,46,10,N,level,1,1,0,M
8724,259472.0155,26,20,S,level,1,1,0,M
8725,575639.8907,37,20,N,decreasing,1,1,0,F
8726,527849.6754,45,10,N,level,1,1,0,M
8727,772533.741,35,10,S,level,1,1,0,F
8728,900121.5625,26,15,N,decreasing,1,1,0,F
8729,536734.8882,49,20,N,level,1,1,0,F
8730,549877.1686,47,20,S,level,1,1,0,M
8731,604848.4299,35,10,N,decreasing,1,1,0,M
8732,670961.5805,48,15,N,level,1,1,0,F
8733,994876.5689,34,10,S,level,1,1,0,F
8734,86219.96475,27,10,N,decreasing,1,1,0,F
8735,515146.8694,33,15,N,level,1,1,0,F
8736,533159.7714,32,15,S,level,1,1,0,M
8737,52687.20743,22,20,N,decreasing,1,1,0,M
8738,212164.2645,42,10,N,level,1,1,0,M
8739,957367.776,54,10,S,level,1,1,0,M
8740,566332.04,58,15,N,decreasing,1,1,0,F
8741,879649.2496,37,15,N,level,1,1,0,F
8742,352572.1503,54,20,S,level,1,1,0,M
8743,398407.0113,55,15,N,decreasing,1,1,0,M
8744,833060.8737,30,15,N,level,1,1,0,F
8745,960214.9167,38,20,S,level,1,1,0,F
8746,530386.1863,25,20,N,decreasing,1,1,0,M
8747,153583.4535,49,10,N,level,1,1,0,F
8748,516666.9058,45,10,S,level,1,1,0,F
8749,862794.4969,32,15,N,decreasing,1,1,0,M
8750,194220.0793,22,15,N,level,1,1,0,M
8751,755972.6019,50,10,S,level,1,1,0,M
8752,79361.11421,59,10,N,decreasing,1,1,0,F
8753,345964.7353,50,20,N,level,1,1,0,F
8754,964689.2868,38,10,S,level,1,1,0,M
8755,979426.2019,25,10,N,decreasing,1,1,0,M
8756,310017.0155,20,20,N,level,1,1,0,M
8757,93448.25071,58,20,S,level,1,1,0,M
8758,872690.9723,31,20,N,decreasing,1,1,0,M
8759,685605.551,53,20,N,level,1,1,0,F
8760,707016.8097,50,10,S,level,1,1,0,M
8761,831005.7265,49,20,N,decreasing,1,1,0,F
8762,808634.2857,29,10,N,level,1,1,0,F
8763,586239.9057,46,10,S,level,1,1,0,M
8764,603322.5498,31,15,N,decreasing,1,1,0,F
8765,211314.3856,57,15,N,level,1,1,0,M
8766,799786.744,26,15,S,level,1,1,0,F
8767,691870.3762,51,20,N,decreasing,1,1,0,M
8768,235491.9174,54,15,N,level,1,1,0,F
8769,935837.7923,59,15,S,level,1,1,0,M
8770,741607.4419,30,10,N,decreasing,1,1,0,M
8771,117381.8164,24,20,N,level,1,1,0,M
8772,464893.102,33,15,S,level,1,1,0,F
8773,256900.9502,49,15,N,decreasing,1,1,0,M
8774,619885.9322,36,20,N,level,1,1,0,M
8775,819854.6491,42,15,S,level,1,1,0,M
8776,746565.8167,53,10,N,decreasing,1,1,0,M
8777,113913.9498,59,10,N,level,1,1,0,F
8778,901382.5486,44,15,S,level,1,1,0,M
8779,803758.9826,50,20,N,decreasing,1,1,0,F
8780,639309.8596,56,20,N,level,1,1,0,F
8781,246484.1219,29,20,S,level,1,1,0,M
8782,953650.7379,46,15,N,decreasing,1,1,0,M
8783,942596.8082,50,15,N,level,1,1,0,F
8784,410571.9717,54,20,S,level,1,1,0,M
8785,676704.0505,34,15,N,decreasing,1,1,0,F
8786,623266.0974,51,20,N,level,1,1,0,M
8787,923082.7232,22,10,S,level,1,1,0,M
8788,884522.6231,33,15,N,decreasing,1,1,0,F
8789,28199.46416,41,20,N,level,1,1,0,M
8790,293356.5199,31,15,S,level,1,1,0,F
8791,100021.584,43,15,N,decreasing,1,1,0,F
8792,105047.6976,26,10,N,level,1,1,0,F
8793,749904.449,59,15,S,level,1,1,0,F
8794,722274.0216,35,20,N,decreasing,1,1,0,F
8795,387815.7198,49,20,N,level,1,1,0,F
8796,885196.1001,54,15,S,level,1,1,0,M
8797,88800.25151,49,20,N,decreasing,1,1,0,F
8798,280852.1713,51,10,N,level,1,1,0,M
8799,967998.3391,28,15,S,level,1,1,0,M
8800,475678.6804,23,10,N,decreasing,1,1,0,F
8801,27592.55259,47,15,N,level,1,1,0,M
8802,303337.9796,51,15,S,level,1,1,0,F
8803,190816.5321,54,15,N,decreasing,1,1,0,F
8804,305426.6626,43,10,N,level,1,1,0,F
8805,137889.9528,49,15,S,level,1,1,0,F
8806,627785.4442,23,20,N,decreasing,1,1,0,F
8807,353646.5452,27,15,N,level,1,1,0,F
8808,293253.1106,22,10,S,level,1,1,0,M
8809,495099.2552,35,15,N,decreasing,1,1,0,F
8810,846414.8749,28,20,N,level,1,1,0,M
8811,109860.9368,36,10,S,level,1,1,0,F
8812,592207.8901,20,10,N,decreasing,1,1,0,F
8813,901550.8898,56,15,N,level,1,1,0,F
8814,662297.5998,36,15,S,level,1,1,0,M
8815,585915.7444,24,20,N,decreasing,1,1,0,M
8816,167981.5937,58,10,N,level,1,1,0,F
8817,932345.5529,38,20,S,level,1,1,0,M
8818,542678.0606,42,15,N,decreasing,1,1,0,M
8819,426165.7281,32,15,N,level,1,1,0,F
8820,739104.636,54,10,S,level,1,1,0,M
8821,836615.7611,34,15,N,decreasing,1,1,0,F
8822,188051.2341,27,15,N,level,1,1,0,M
8823,316713.762,23,20,S,level,1,1,0,M
8824,208796.0352,22,10,N,decreasing,1,1,0,M
8825,555080.1768,26,20,N,level,1,1,0,M
8826,151917.8383,42,10,S,level,1,1,0,M
8827,622738.5473,56,10,N,decreasing,1,1,0,M
8828,124651.5579,27,15,N,level,1,1,0,M
8829,379065.6742,25,20,S,level,1,1,0,M
8830,735659.3993,20,20,N,decreasing,1,1,0,M
8831,388637.9348,34,15,N,level,1,1,0,M
8832,681824.5282,57,15,S,level,1,1,0,M
8833,31744.73896,21,10,N,decreasing,1,1,0,F
8834,685639.4792,38,15,N,level,1,1,0,F
8835,357585.7001,43,15,S,level,1,1,0,F
8836,195723.0136,29,10,N,decreasing,1,1,0,M
8837,925825.1958,23,15,N,level,1,1,0,F
8838,80590.96612,23,15,S,level,1,1,0,F
8839,216090.8085,56,15,N,decreasing,1,1,0,M
8840,687614.4904,56,20,N,level,1,1,0,F
8841,654935.8577,55,10,S,level,1,1,0,M
8842,495165.5013,48,15,N,decreasing,1,1,0,F
8843,769380.4171,37,20,N,level,1,1,0,M
8844,773939.2449,58,15,S,level,1,1,0,F
8845,116829.9439,31,15,N,decreasing,1,1,0,F
8846,90503.66682,22,20,N,level,1,1,0,M
8847,371874.2538,39,10,S,level,1,1,0,F
8848,677936.3885,55,10,N,decreasing,1,1,0,M
8849,915908.9619,33,20,N,level,1,1,0,M
8850,656201.4066,59,15,S,level,1,1,0,F
8851,100946.632,45,20,N,decreasing,1,1,0,F
8852,97427.47492,47,10,N,level,1,1,0,F
8853,170859.7085,22,20,S,level,1,1,0,F
8854,94791.70711,33,10,N,decreasing,1,1,0,M
8855,387542.2476,27,10,N,level,1,1,0,M
8856,796165.7024,38,20,S,level,1,1,0,M
8857,119201.1057,24,20,N,decreasing,1,1,0,F
8858,674442.7382,56,20,N,level,1,1,0,F
8859,486880.5397,27,10,S,level,1,1,0,F
8860,705851.5577,20,10,N,decreasing,1,1,0,F
8861,242359.0063,20,20,N,level,1,1,0,F
8862,354730.2321,33,20,S,level,1,1,0,F
8863,165162.5029,57,20,N,decreasing,1,1,0,F
8864,228737.9908,53,15,N,level,1,1,0,F
8865,569731.5002,45,10,S,level,1,1,0,M
8866,719150.9129,58,10,N,decreasing,1,1,0,M
8867,494697.6073,38,20,N,level,1,1,0,M
8868,79871.61887,28,15,S,level,1,1,0,F
8869,907186.2975,51,20,N,decreasing,1,1,0,F
8870,442344.2662,27,10,N,level,1,1,0,M
8871,118588.4945,39,15,S,level,1,1,0,M
8872,631699.1461,23,20,N,decreasing,1,1,0,F
8873,974807.0026,39,15,N,level,1,1,0,F
8874,799251.1311,25,15,S,level,1,1,0,F
8875,567535.0409,54,20,N,decreasing,1,1,0,F
8876,889930.0043,54,15,N,level,1,1,0,F
8877,398235.9986,31,15,S,level,1,1,0,M
8878,348565.8158,41,20,N,decreasing,1,1,0,M
8879,53292.27313,54,10,N,level,1,1,0,F
8880,330472.3657,40,15,S,level,1,1,0,F
8881,588789.2675,26,15,N,decreasing,1,1,0,F
8882,781869.957,29,15,N,level,1,1,0,M
8883,412648.5504,55,10,S,level,1,1,0,M
8884,104308.5297,21,15,N,decreasing,1,1,0,M
8885,546722.4589,21,20,N,level,1,1,0,M
8886,758818.6084,50,15,S,level,1,1,0,F
8887,48662.34075,43,10,N,decreasing,1,1,0,F
8888,759190.6271,48,10,N,level,1,1,0,M
8889,433231.9277,20,10,S,level,1,1,0,M
8890,577825.5592,46,15,N,decreasing,1,1,0,F
8891,939743.8583,45,15,N,level,1,1,0,F
8892,885261.0515,43,10,S,level,1,1,0,M
8893,91165.97369,28,10,N,decreasing,1,1,0,M
8894,917171.3713,46,20,N,level,1,1,0,F
8895,913727.5047,43,15,S,level,1,1,0,F
8896,286982.3059,59,15,N,decreasing,1,1,0,F
8897,404045.8634,33,20,N,level,1,1,0,M
8898,104810.0277,30,10,S,level,1,1,0,F
8899,265284.8364,37,10,N,decreasing,1,1,0,M
8900,327590.0472,21,20,N,level,1,1,0,F
8901,624805.335,28,15,S,level,1,1,0,F
8902,621917.18,56,20,N,decreasing,1,1,0,F
8903,370832.8573,21,20,N,level,1,1,0,M
8904,308657.2666,50,20,S,level,1,1,0,F
8905,450895.1398,34,20,N,decreasing,1,1,0,F
8906,220838.3188,38,15,N,level,1,1,0,M
8907,409428.2601,54,20,S,level,1,1,0,F
8908,954963.5407,34,15,N,decreasing,1,1,0,M
8909,124745.5673,43,15,N,level,1,1,0,M
8910,901883.1715,50,20,S,level,1,1,0,F
8911,598857.662,41,15,N,decreasing,1,1,0,M
8912,315143.4797,52,20,N,level,1,1,0,M
8913,322228.2406,48,20,S,level,1,1,0,M
8914,905748.9801,40,20,N,decreasing,1,1,0,F
8915,741550.7806,20,15,N,level,1,1,0,M
8916,458375.8101,36,15,S,level,1,1,0,F
8917,28720.29915,38,15,N,decreasing,1,1,0,M
8918,672201.6548,59,10,N,level,1,1,0,M
8919,983895.6221,46,10,S,level,1,1,0,M
8920,968075.4712,40,20,N,decreasing,1,1,0,F
8921,212364.3637,20,10,N,level,1,1,0,F
8922,414363.1891,54,10,S,level,1,1,0,F
8923,470017.538,45,15,N,decreasing,1,1,0,M
8924,209796.7054,39,10,N,level,1,1,0,M
8925,562041.4022,46,20,S,level,1,1,0,M
8926,467597.3402,50,20,N,decreasing,1,1,0,F
8927,106157.3787,55,20,N,level,1,1,0,M
8928,160524.3497,28,10,S,level,1,1,0,M
8929,324994.6662,43,20,N,decreasing,1,1,0,F
8930,627523.5814,37,10,N,level,1,1,0,M
8931,959553.9047,26,20,S,level,1,1,0,M
8932,348141.0225,53,20,N,decreasing,1,1,0,M
8933,335427.7171,59,10,N,level,1,1,0,M
8934,500618.9075,58,10,S,level,1,1,0,F
8935,245626.7335,53,10,N,decreasing,1,1,0,F
8936,338539.32,27,15,N,level,1,1,0,M
8937,709548.3644,32,20,S,level,1,1,0,F
8938,461922.6706,39,15,N,decreasing,1,1,0,F
8939,788284.6213,49,15,N,level,1,1,0,M
8940,865922.8344,27,15,S,level,1,1,0,M
8941,25706.03778,39,15,N,decreasing,1,1,0,F
8942,826342.1939,50,15,N,level,1,1,0,M
8943,640713.457,31,10,S,level,1,1,0,F
8944,510697.1039,58,20,N,decreasing,1,1,0,F
8945,62940.87446,43,15,N,level,1,1,0,M
8946,144897.9912,37,20,S,level,1,1,0,F
8947,961997.5053,39,10,N,decreasing,1,1,0,F
8948,292535.2081,33,20,N,level,1,1,0,M
8949,661538.0541,49,10,S,level,1,1,0,M
8950,469318.792,47,20,N,decreasing,1,1,0,F
8951,570755.779,47,10,N,level,1,1,0,M
8952,638736.3836,49,10,S,level,1,1,0,F
8953,483282.2804,33,10,N,decreasing,1,1,0,M
8954,483274.6815,36,15,N,level,1,1,0,F
8955,54471.90964,44,15,S,level,1,1,0,M
8956,103650.1056,41,15,N,decreasing,1,1,0,F
8957,342361.5474,25,10,N,level,1,1,0,F
8958,317751.9111,52,15,S,level,1,1,0,M
8959,660504.8327,24,10,N,decreasing,1,1,0,M
8960,863224.4934,53,10,N,level,1,1,0,M
8961,648633.1449,41,15,S,level,1,1,0,M
8962,893744.8161,45,10,N,decreasing,1,1,0,F
8963,450674.4571,37,10,N,level,1,1,0,M
8964,409280.3413,20,10,S,level,1,1,0,M
8965,175551.9564,54,15,N,decreasing,1,1,0,M
8966,433519.8795,51,20,N,level,1,1,0,F
8967,119295.2483,30,20,S,level,1,1,0,F
8968,210896.0545,49,15,N,decreasing,1,1,0,F
8969,121726.3398,52,10,N,level,1,1,0,M
8970,813131.9325,43,20,S,level,1,1,0,F
8971,552552.4626,54,10,N,decreasing,1,1,0,M
8972,975672.5449,57,20,N,level,1,1,0,M
8973,569384.3441,20,15,S,level,1,1,0,F
8974,387836.3381,58,20,N,decreasing,1,1,0,F
8975,467327.6951,39,15,N,level,1,1,0,F
8976,104434.0636,47,20,S,level,1,1,0,M
8977,624799.9202,52,10,N,decreasing,1,1,0,F
8978,432196.3009,33,10,N,level,1,1,0,M
8979,393480.3569,21,20,S,level,1,1,0,M
8980,408909.4992,44,15,N,decreasing,1,1,0,F
8981,955720.5383,21,15,N,level,1,1,0,M
8982,587978.083,20,15,S,level,1,1,0,F
8983,466969.8875,48,15,N,decreasing,1,1,0,F
8984,376279.1921,46,15,N,level,1,1,0,F
8985,685364.2734,43,10,S,level,1,1,0,F
8986,319714.2813,25,10,N,decreasing,1,1,0,M
8987,726334.1146,38,10,N,level,1,1,0,F
8988,877194.0837,38,10,S,level,1,1,0,F
8989,870137.0877,24,10,N,decreasing,1,1,0,F
8990,958760.4457,26,10,N,level,1,1,0,M
8991,379096.7534,42,15,S,level,1,1,0,F
8992,673409.2425,26,10,N,decreasing,1,1,0,F
8993,60571.72398,55,20,N,level,1,1,0,M
8994,990332.4622,36,10,S,level,1,1,0,M
8995,838827.4469,26,15,N,decreasing,1,1,0,M
8996,766862.7945,33,10,N,level,1,1,0,F
8997,673576.2369,57,10,S,level,1,1,0,F
8998,671508.7888,39,10,N,decreasing,1,1,0,M
8999,510312.4545,58,20,N,level,1,1,0,F
9000,820476.4744,57,15,S,level,1,1,0,F
9001,861683.5069,39,20,S,level,1,1,0,M
9002,568669.7775,53,10,N,decreasing,1,1,0,F
9003,832762.1352,46,15,N,level,1,1,0,M
9004,718116.2083,30,20,S,level,1,1,0,F
9005,987991.6808,23,15,N,decreasing,1,1,0,M
9006,585286.6197,46,10,N,level,1,1,0,F
9007,819898.6324,36,15,S,level,1,1,0,M
9008,621495.3141,20,15,N,decreasing,1,1,0,M
9009,835267.9299,37,15,N,level,1,1,0,M
9010,343985.4995,42,15,S,level,1,1,0,F
9011,253994.0102,52,20,N,decreasing,1,1,0,M
9012,620213.6716,58,15,N,level,1,1,0,M
9013,73891.96757,44,10,S,level,1,1,0,F
9014,74549.25248,39,20,N,decreasing,1,1,0,F
9015,594403.1592,51,15,N,level,1,1,0,M
9016,837273.8685,22,15,S,level,1,1,0,M
9017,987471.7176,24,20,N,decreasing,1,1,0,F
9018,293680.9322,35,20,N,level,1,1,0,M
9019,61609.67178,23,10,S,level,1,1,0,M
9020,349789.3289,57,20,N,decreasing,1,1,0,F
9021,649410.2767,56,10,N,level,1,1,0,F
9022,685232.4456,53,10,S,level,1,1,0,F
9023,357522.8086,50,20,N,decreasing,1,1,0,F
9024,815848.8021,53,15,N,level,1,1,0,M
9025,886641.7225,28,20,S,level,1,1,0,M
9026,290236.2749,49,20,N,decreasing,1,1,0,F
9027,197698.9235,45,10,N,level,1,1,0,F
9028,34519.67724,48,20,S,level,1,1,0,M
9029,703650.6294,40,20,N,decreasing,1,1,0,M
9030,807117.7016,30,20,N,level,1,1,0,F
9031,553044.591,39,10,S,level,1,1,0,F
9032,992889.9561,38,20,N,decreasing,1,1,0,F
9033,970966.6898,34,20,N,level,1,1,0,F
9034,907860.4775,58,20,S,level,1,1,0,F
9035,178194.5878,25,15,N,decreasing,1,1,0,F
9036,229257.3921,43,10,N,level,1,1,0,F
9037,52166.78447,21,20,S,level,1,1,0,F
9038,160967.738,42,10,N,decreasing,1,1,0,F
9039,680709.1132,35,15,N,level,1,1,0,F
9040,575287.6375,32,20,S,level,1,1,0,M
9041,700708.605,28,20,N,decreasing,1,1,0,M
9042,435441.1607,26,10,N,level,1,1,0,M
9043,859417.2655,56,10,S,level,1,1,0,F
9044,749152.7674,42,20,N,decreasing,1,1,0,F
9045,965047.2924,41,15,N,level,1,1,0,F
9046,449692.9302,59,10,S,level,1,1,0,F
9047,518056.4693,25,10,N,decreasing,1,1,0,F
9048,317182.558,21,15,N,level,1,1,0,F
9049,296280.958,44,10,S,level,1,1,0,F
9050,46811.93829,23,10,N,decreasing,1,1,0,F
9051,722606.2098,41,10,N,level,1,1,0,F
9052,586693.1083,42,15,S,level,1,1,0,F
9053,367230.0579,40,15,N,decreasing,1,1,0,M
9054,681934.9342,39,15,N,level,1,1,0,F
9055,745183.2752,22,10,S,level,1,1,0,M
9056,281470.1406,22,10,N,decreasing,1,1,0,M
9057,147059.801,47,15,N,level,1,1,0,F
9058,229209.6291,35,20,S,level,1,1,0,M
9059,104259.0773,37,15,N,decreasing,1,1,0,F
9060,968009.3963,20,10,N,level,1,1,0,M
9061,491206.856,33,20,S,level,1,1,0,F
9062,469020.3738,52,15,N,decreasing,1,1,0,F
9063,916754.5939,53,10,N,level,1,1,0,M
9064,588652.1324,38,15,S,level,1,1,0,F
9065,83826.40538,24,15,N,decreasing,1,1,0,F
9066,765901.592,54,10,N,level,1,1,0,F
9067,342215.7929,29,10,S,level,1,1,0,F
9068,387671.479,51,20,N,decreasing,1,1,0,M
9069,394871.64,32,20,N,level,1,1,0,F
9070,844546.7873,46,10,S,level,1,1,0,F
9071,646509.8933,53,10,N,decreasing,1,1,0,M
9072,216554.658,44,15,N,level,1,1,0,M
9073,124603.3427,28,15,S,level,1,1,0,F
9074,927200.7399,43,15,N,decreasing,1,1,0,F
9075,686978.0892,35,20,N,level,1,1,0,M
9076,543450.4735,55,15,S,level,1,1,0,F
9077,92709.85092,53,10,N,decreasing,1,1,0,F
9078,548204.7287,46,20,N,level,1,1,0,F
9079,107760.6112,32,10,S,level,1,1,0,M
9080,38443.79977,54,20,N,decreasing,1,1,0,F
9081,973789.3454,45,20,N,level,1,1,0,M
9082,864156.337,48,15,S,level,1,1,0,M
9083,85420.44809,58,15,N,decreasing,1,1,0,F
9084,678556.5657,58,15,N,level,1,1,0,F
9085,157110.6473,41,15,S,level,1,1,0,M
9086,103429.3213,42,15,N,decreasing,1,1,0,F
9087,342842.3133,28,10,N,level,1,1,0,F
9088,130641.6316,48,15,S,level,1,1,0,M
9089,175269.3726,52,10,N,decreasing,1,1,0,M
9090,779554.9603,40,10,N,level,1,1,0,F
9091,688198.8264,50,10,S,level,1,1,0,M
9092,258001.7613,58,20,N,decreasing,1,1,0,M
9093,691391.0472,41,10,N,level,1,1,0,F
9094,693885.0283,50,15,S,level,1,1,0,M
9095,917738.9464,20,15,N,decreasing,1,1,0,M
9096,990591.1293,43,15,N,level,1,1,0,M
9097,274911.2,22,20,S,level,1,1,0,M
9098,232784.5156,24,20,N,decreasing,1,1,0,F
9099,757648.2876,54,15,N,level,1,1,0,F
9100,768005.1449,43,20,S,level,1,1,0,M
9101,354863.3447,21,15,N,decreasing,1,1,0,F
9102,451681.0474,39,15,N,level,1,1,0,F
9103,184674.8857,44,20,S,level,1,1,0,F
9104,979396.1663,26,10,N,decreasing,1,1,0,M
9105,553987.269,34,15,N,level,1,1,0,F
9106,358345.3977,55,20,S,level,1,1,0,M
9107,586264.3729,44,15,N,decreasing,1,1,0,M
9108,723707.4437,32,10,N,level,1,1,0,M
9109,313340.7587,35,20,S,level,1,1,0,M
9110,327477.345,35,10,N,decreasing,1,1,0,F
9111,618141.495,20,20,N,level,1,1,0,F
9112,557377.3653,26,10,S,level,1,1,0,F
9113,823713.3052,48,20,N,decreasing,1,1,0,M
9114,263569.508,44,10,N,level,1,1,0,F
9115,953315.0918,41,15,S,level,1,1,0,F
9116,188245.6427,29,15,N,decreasing,1,1,0,M
9117,76592.55715,47,10,N,level,1,1,0,F
9118,924265.4346,30,15,S,level,1,1,0,F
9119,921846.5141,27,10,N,decreasing,1,1,0,F
9120,360559.6487,41,15,N,level,1,1,0,M
9121,151022.8488,53,10,S,level,1,1,0,F
9122,306672.8012,20,20,N,decreasing,1,1,0,F
9123,980705.6829,57,10,N,level,1,1,0,M
9124,246124.0058,49,15,S,level,1,1,0,F
9125,918124.4564,34,10,N,decreasing,1,1,0,F
9126,178163.6477,53,15,N,level,1,1,0,F
9127,395559.5087,58,20,S,level,1,1,0,F
9128,410019.3262,35,20,N,decreasing,1,1,0,F
9129,907225.0923,24,20,N,level,1,1,0,M
9130,102935.1812,32,10,S,level,1,1,0,F
9131,895890.5492,34,15,N,decreasing,1,1,0,M
9132,806479.1541,32,15,N,level,1,1,0,F
9133,948520.0408,59,20,S,level,1,1,0,M
9134,758935.1185,50,15,N,decreasing,1,1,0,F
9135,709409.9603,50,15,N,level,1,1,0,M
9136,834979.8908,27,10,S,level,1,1,0,M
9137,269472.4231,40,15,N,decreasing,1,1,0,M
9138,479411.1185,44,20,N,level,1,1,0,M
9139,502768.1978,23,10,S,level,1,1,0,M
9140,422922.549,25,20,N,decreasing,1,1,0,M
9141,355018.4427,41,10,N,level,1,1,0,F
9142,588514.5626,32,15,S,level,1,1,0,F
9143,742243.2211,28,10,N,decreasing,1,1,0,M
9144,478656.21,56,15,N,level,1,1,0,M
